Time,CoPx,CoPy
0.840000,0.123842,0.044588
0.841000,0.123751,0.044453
0.842000,0.124228,0.044244
0.843000,0.124228,0.044244
0.844000,0.124228,0.044244
0.845000,0.124318,0.044036
0.846000,0.123935,0.043692
0.847000,0.124615,0.043899
0.848000,0.124502,0.043620
0.849000,0.124412,0.043484
0.850000,0.124408,0.043829
0.851000,0.124206,0.043757
0.852000,0.124591,0.043414
0.853000,0.124591,0.043414
0.854000,0.124591,0.043414
0.855000,0.124681,0.043208
0.856000,0.124681,0.043208
0.857000,0.124681,0.043208
0.858000,0.124478,0.042796
0.859000,0.124681,0.043208
0.860000,0.124859,0.043138
0.861000,0.124657,0.042727
0.862000,0.124657,0.042727
0.863000,0.124746,0.042862
0.864000,0.124541,0.042795
0.865000,0.124835,0.042658
0.866000,0.124340,0.042386
0.867000,0.124518,0.042318
0.868000,0.124136,0.042319
0.869000,0.124318,0.041911
0.870000,0.124026,0.042048
0.871000,0.124115,0.041845
0.872000,0.123916,0.041440
0.873000,0.124296,0.041439
0.874000,0.124182,0.041509
0.875000,0.124469,0.041712
0.876000,0.123981,0.041781
0.877000,0.123783,0.041378
0.878000,0.123871,0.041178
0.879000,0.124246,0.041514
0.880000,0.124710,0.040977
0.881000,0.123851,0.040713
0.882000,0.124512,0.040912
0.883000,0.123939,0.040847
0.884000,0.123939,0.040847
0.885000,0.124027,0.040649
0.886000,0.124487,0.040784
0.887000,0.124399,0.040983
0.888000,0.124487,0.040784
